Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2006-2010,J40_J47,J40_J47,J40_J47,EQI Cluster,High-burden,425992,1008867606,42.5963,0.0656,42.4685,42.7244,42.60 ± 0.07
2006-2010,J40_J47,J40_J47,J40_J47,EQI Cluster,National,668444,1518748832,42.3616,0.052,42.2602,42.4633,42.36 ± 0.05
2006-2010,J40_J47,J40_J47,J40_J47,Land Use Cluster,Natural,271652,571554527,46.8606,0.0903,46.6846,47.0372,46.86 ± 0.09
2006-2010,J40_J47,J40_J47,J40_J47,Land Use Cluster,Water-sensitive,117061,249881527,38.8714,0.1139,38.6491,39.0947,38.87 ± 0.11
2006-2010,J40_J47,J40_J47,J40_J47,Land Use Cluster,Agricultural,127782,256231205,47.0344,0.1321,46.7768,47.293,47.03 ± 0.13
2006-2010,J40_J47,J40_J47,J40_J47,Land Use Cluster,Urban,151949,441081573,35.7022,0.0921,35.5229,35.8822,35.70 ± 0.09
2006-2010,J40_J47,J40_J47,J40_J47,Land Use Cluster,National,668444,1518748832,42.3616,0.052,42.2602,42.4633,42.36 ± 0.05
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,Low-burden,57901,80928570,63.0486,0.2634,62.5361,63.5643,63.05 ± 0.26
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,Mixed-burden,244349,428952656,50.329,0.1021,50.1297,50.529,50.33 ± 0.10
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,High-burden,536794,1008867606,53.6068,0.0735,53.4634,53.7504,53.61 ± 0.07
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,National,839044,1518748832,53.1253,0.0582,53.0117,53.2391,53.13 ± 0.06
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Natural,334264,571554527,57.7117,0.1002,57.5162,57.9077,57.71 ± 0.10
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Water-sensitive,147144,249881527,48.8503,0.1277,48.601,49.1006,48.85 ± 0.13
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Agricultural,159839,256231205,58.7075,0.1475,58.42,58.996,58.71 ± 0.15
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Urban,197797,441081573,46.316,0.1047,46.1121,46.5205,46.32 ± 0.10
2006-2010,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,National,839044,1518748832,53.1253,0.0582,53.0117,53.2391,53.13 ± 0.06
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,Low-burden,112407,80928570,120.1835,0.3607,119.4819,120.8882,120.18 ± 0.36
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,Mixed-burden,488951,428952656,100.7166,0.1445,100.4345,100.9993,100.72 ± 0.14
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,High-burden,1029446,1008867606,101.9363,0.101,101.7394,102.1334,101.94 ± 0.10
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,National,1630804,1518748832,102.5694,0.0807,102.412,102.7269,102.57 ± 0.08
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Natural,628228,571554527,106.9983,0.1357,106.7339,107.2633,107.00 ± 0.14
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Water-sensitive,298113,249881527,99.0769,0.182,98.7216,99.4332,99.08 ± 0.18
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Agricultural,304838,256231205,111.7331,0.2033,111.3369,112.1305,111.73 ± 0.20
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Urban,399625,441081573,93.2277,0.1484,92.9389,93.5172,93.23 ± 0.15
2006-2010,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,National,1630804,1518748832,102.5694,0.0807,102.412,102.7269,102.57 ± 0.08
2006-2010,J43_J44,J43_J44,COPD,EQI Cluster,Low-burden,45731,80928570,49.4906,0.2326,49.038,49.9463,49.49 ± 0.23
2006-2010,J43_J44,J43_J44,COPD,EQI Cluster,Mixed-burden,187855,428952656,38.684,0.0895,38.5093,38.8593,38.68 ± 0.09
2006-2010,J43_J44,J43_J44,COPD,EQI Cluster,High-burden,409605,1008867606,40.9853,0.0643,40.8599,41.111,40.99 ± 0.06
2006-2010,J43_J44,J43_J44,COPD,EQI Cluster,National,643191,1518748832,40.7623,0.051,40.6628,40.8621,40.76 ± 0.05
2006-2010,J43_J44,J43_J44,COPD,Land Use Cluster,Natural,262394,571554527,45.2656,0.0888,45.0926,45.4391,45.27 ± 0.09
2006-2010,J43_J44,J43_J44,COPD,Land Use Cluster,Water-sensitive,112960,249881527,37.4433,0.1117,37.2253,37.6623,37.44 ± 0.11
2006-2010,J43_J44,J43_J44,COPD,Land Use Cluster,Agricultural,123507,256231205,45.4551,0.1299,45.2019,45.7093,45.46 ± 0.13
2006-2010,J43_J44,J43_J44,COPD,Land Use Cluster,Urban,144330,441081573,33.9757,0.0899,33.8007,34.1515,33.98 ± 0.09
2006-2010,J43_J44,J43_J44,COPD,Land Use Cluster,National,643191,1518748832,40.7623,0.051,40.6628,40.8621,40.76 ± 0.05
2006-2010,J45,J45,Asthma,EQI Cluster,Low-burden,917,80928570,1.0389,0.0348,0.9727,1.1084,1.04 ± 0.03
2006-2010,J45,J45,Asthma,EQI Cluster,Mixed-burden,4683,428952656,1.0084,0.0149,0.9798,1.0378,1.01 ± 0.01
2006-2010,J45,J45,Asthma,EQI Cluster,High-burden,10203,1008867606,0.996,0.0099,0.9768,1.0155,1.00 ± 0.01
2006-2010,J45,J45,Asthma,EQI Cluster,National,15803,1518748832,0.9993,0.008,0.9838,1.015,1.00 ± 0.01
2006-2010,J45,J45,Asthma,Land Use Cluster,Natural,5769,571554527,0.9868,0.0131,0.9615,1.0126,0.99 ± 0.01
2006-2010,J45,J45,Asthma,Land Use Cluster,Water-sensitive,2423,249881527,0.8571,0.0176,0.8233,0.8919,0.86 ± 0.02
2006-2010,J45,J45,Asthma,Land Use Cluster,Agricultural,2601,256231205,0.9645,0.0191,0.9278,1.0023,0.96 ± 0.02
2006-2010,J45,J45,Asthma,Land Use Cluster,Urban,5010,441081573,1.1262,0.016,1.0952,1.1578,1.13 ± 0.02
2006-2010,J45,J45,Asthma,Land Use Cluster,National,15803,1518748832,0.9993,0.008,0.9838,1.015,1.00 ± 0.01
2006-2010,J60-J70,J60-J70,J60_J70,EQI Cluster,Low-burden,33,37268970,0.0451,0.0079,0.031,0.0633,0.05 ± 0.01
2006-2010,J60-J70,J60-J70,J60_J70,EQI Cluster,Mixed-burden,230,198861086,0.0548,0.0036,0.048,0.0624,0.05 ± 0.00
2006-2010,J60-J70,J60-J70,J60_J70,EQI Cluster,High-burden,473,485740262,0.0472,0.0022,0.043,0.0516,0.05 ± 0.00
2006-2010,J60-J70,J60-J70,J60_J70,EQI Cluster,National,736,721870318,0.0492,0.0018,0.0457,0.0528,0.05 ± 0.00
2006-2010,J60-J70,J60-J70,J60_J70,Land Use Cluster,Natural,287,273126412,0.0511,0.003,0.0454,0.0574,0.05 ± 0.00
2006-2010,J60-J70,J60-J70,J60_J70,Land Use Cluster,Water-sensitive,130,110940887,0.0569,0.005,0.0476,0.0676,0.06 ± 0.00
2006-2010,J60-J70,J60-J70,J60_J70,Land Use Cluster,Agricultural,134,122362775,0.0545,0.0047,0.0456,0.0645,0.05 ± 0.00
2006-2010,J60-J70,J60-J70,J60_J70,Land Use Cluster,Urban,185,215440244,0.0402,0.003,0.0346,0.0464,0.04 ± 0.00
2006-2010,J60-J70,J60-J70,J60_J70,Land Use Cluster,National,736,721870318,0.0492,0.0018,0.0457,0.0528,0.05 ± 0.00
2006-2010,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,Low-burden,711,80928570,0.7735,0.0291,0.7177,0.8325,0.77 ± 0.03
2006-2010,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,Mixed-burden,1470,428952656,0.302,0.0079,0.2868,0.3179,0.30 ± 0.01
2006-2010,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,High-burden,2165,1008867606,0.2197,0.0047,0.2105,0.2291,0.22 ± 0.00
2006-2010,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,National,4346,1518748832,0.2778,0.0042,0.2696,0.2861,0.28 ± 0.00
2006-2010,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Natural,2383,571554527,0.4154,0.0085,0.3989,0.4324,0.42 ± 0.01
2006-2010,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Water-sensitive,739,249881527,0.2465,0.0091,0.2291,0.2649,0.25 ± 0.01
2006-2010,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Agricultural,512,256231205,0.1901,0.0084,0.174,0.2073,0.19 ± 0.01
2006-2010,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Urban,712,441081573,0.1697,0.0064,0.1575,0.1827,0.17 ± 0.01
2006-2010,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,National,4346,1518748832,0.2778,0.0042,0.2696,0.2861,0.28 ± 0.00
2006-2010,J60_J70,J60_J70,J60_J70,EQI Cluster,Low-burden,6052,43659600,6.7879,0.0876,6.6179,6.9611,6.79 ± 0.09
2006-2010,J60_J70,J60_J70,J60_J70,EQI Cluster,Mixed-burden,25042,230091570,5.0752,0.0322,5.0125,5.1384,5.08 ± 0.03
2006-2010,J60_J70,J60_J70,J60_J70,EQI Cluster,High-burden,56404,523127344,5.5744,0.0236,5.5285,5.6206,5.57 ± 0.02
2006-2010,J60_J70,J60_J70,J60_J70,EQI Cluster,National,87498,796878514,5.4876,0.0186,5.4513,5.5241,5.49 ± 0.02
2006-2010,J60_J70,J60_J70,J60_J70,Land Use Cluster,Natural,31675,298428115,5.5011,0.031,5.4407,5.562,5.50 ± 0.03
2006-2010,J60_J70,J60_J70,J60_J70,Land Use Cluster,Water-sensitive,14612,138940640,4.7867,0.0397,4.7094,4.8649,4.79 ± 0.04
2006-2010,J60_J70,J60_J70,J60_J70,Land Use Cluster,Agricultural,16886,133868430,6.0765,0.047,5.9852,6.1688,6.08 ± 0.05
2006-2010,J60_J70,J60_J70,J60_J70,Land Use Cluster,Urban,24325,225641329,5.5838,0.036,5.5139,5.6544,5.58 ± 0.04
2006-2010,J60_J70,J60_J70,J60_J70,Land Use Cluster,National,87498,796878514,5.4876,0.0186,5.4513,5.5241,5.49 ± 0.02
2006-2010,J84_D86,J84_D86,ILD,EQI Cluster,Low-burden,4637,80928570,5.0827,0.0751,4.9375,5.2311,5.08 ± 0.08
2006-2010,J84_D86,J84_D86,ILD,EQI Cluster,Mixed-burden,23808,428952656,4.9367,0.0321,4.8742,4.9999,4.94 ± 0.03
2006-2010,J84_D86,J84_D86,ILD,EQI Cluster,High-burden,53925,1008867606,5.3889,0.0233,5.3435,5.4346,5.39 ± 0.02
2006-2010,J84_D86,J84_D86,ILD,EQI Cluster,National,82370,1518748832,5.2271,0.0183,5.1915,5.2629,5.23 ± 0.02
2006-2010,J84_D86,J84_D86,ILD,Land Use Cluster,Natural,30652,571554527,5.2992,0.0304,5.2401,5.3589,5.30 ± 0.03
2006-2010,J84_D86,J84_D86,ILD,Land Use Cluster,Water-sensitive,15341,249881527,5.1353,0.0416,5.0544,5.2172,5.14 ± 0.04
2006-2010,J84_D86,J84_D86,ILD,Land Use Cluster,Agricultural,15039,256231205,5.543,0.0454,5.4548,5.6323,5.54 ± 0.05
2006-2010,J84_D86,J84_D86,ILD,Land Use Cluster,Urban,21338,441081573,4.9898,0.0344,4.923,5.0572,4.99 ± 0.03
2006-2010,J84_D86,J84_D86,ILD,Land Use Cluster,National,82370,1518748832,5.2271,0.0183,5.1915,5.2629,5.23 ± 0.02
2006-2010,K70,K70,Alcoholic,EQI Cluster,Low-burden,4344,80928570,4.8308,0.0748,4.6882,4.9767,4.83 ± 0.07
2006-2010,K70,K70,Alcoholic,EQI Cluster,Mixed-burden,18972,428952656,3.9789,0.0292,3.9225,4.036,3.98 ± 0.03
2006-2010,K70,K70,Alcoholic,EQI Cluster,High-burden,49927,1008867606,4.6355,0.0209,4.5949,4.6763,4.64 ± 0.02
2006-2010,K70,K70,Alcoholic,EQI Cluster,National,73243,1518748832,4.4533,0.0166,4.4211,4.4857,4.45 ± 0.02
2006-2010,K70,K70,Alcoholic,Land Use Cluster,Natural,34590,571554527,5.6047,0.0304,5.5458,5.6641,5.60 ± 0.03
2006-2010,K70,K70,Alcoholic,Land Use Cluster,Water-sensitive,11999,249881527,4.1681,0.0385,4.0939,4.2434,4.17 ± 0.04
2006-2010,K70,K70,Alcoholic,Land Use Cluster,Agricultural,9956,256231205,3.6036,0.0365,3.5332,3.6751,3.60 ± 0.04
2006-2010,K70,K70,Alcoholic,Land Use Cluster,Urban,16698,441081573,3.6082,0.0281,3.5536,3.6633,3.61 ± 0.03
2006-2010,K70,K70,Alcoholic,Land Use Cluster,National,73243,1518748832,4.4533,0.0166,4.4211,4.4857,4.45 ± 0.02
2006-2010,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,Low-burden,13994,80928570,15.1862,0.1304,14.9356,15.4399,15.19 ± 0.13
2006-2010,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,Mixed-burden,56323,428952656,11.7167,0.0498,11.6201,11.8138,11.72 ± 0.05
2006-2010,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,High-burden,129457,1008867606,12.1869,0.0342,12.1206,12.2535,12.19 ± 0.03
2006-2010,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,National,199774,1518748832,12.2113,0.0275,12.1578,12.2649,12.21 ± 0.03
2006-2010,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Natural,81888,571554527,13.3742,0.0472,13.2828,13.4661,13.37 ± 0.05
2006-2010,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Water-sensitive,36262,249881527,12.3958,0.0657,12.2686,12.5241,12.40 ± 0.07
2006-2010,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Agricultural,30604,256231205,11.0846,0.0639,10.9607,11.2095,11.08 ± 0.06
2006-2010,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Urban,51020,441081573,11.2287,0.0501,11.1315,11.3266,11.23 ± 0.05
2006-2010,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,National,199774,1518748832,12.2113,0.0275,12.1578,12.2649,12.21 ± 0.03
2006-2010,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,Low-burden,19449,80928570,20.9565,0.1523,20.663,21.2531,20.96 ± 0.15
2006-2010,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,Mixed-burden,84029,428952656,17.3745,0.0604,17.2572,17.4923,17.37 ± 0.06
2006-2010,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,High-burden,187731,1008867606,17.7527,0.0413,17.6725,17.8332,17.75 ± 0.04
2006-2010,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,National,291209,1518748832,17.8116,0.0333,17.7469,17.8764,17.81 ± 0.03
2006-2010,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Natural,115276,571554527,18.8722,0.0561,18.7634,18.9814,18.87 ± 0.06
2006-2010,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Water-sensitive,53287,249881527,18.0461,0.0788,17.8932,18.2,18.05 ± 0.08
2006-2010,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Agricultural,44204,256231205,15.9812,0.0766,15.8326,16.1309,15.98 ± 0.08
2006-2010,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Urban,78442,441081573,17.3772,0.0626,17.2558,17.4993,17.38 ± 0.06
2006-2010,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,National,291209,1518748832,17.8116,0.0333,17.7469,17.8764,17.81 ± 0.03
2006-2010,K71,K71,K71,EQI Cluster,Low-burden,5,80928570,0.0056,0.0025,0.0018,0.0131,0.01 ± 0.00
2006-2010,K71,K71,K71,EQI Cluster,Mixed-burden,16,428952656,0.0033,0.0008,0.0019,0.0054,0.00 ± 0.00
2006-2010,K71,K71,K71,EQI Cluster,High-burden,40,1008867606,0.004,0.0006,0.0029,0.0055,0.00 ± 0.00
2006-2010,K71,K71,K71,EQI Cluster,National,61,1518748832,0.0039,0.0005,0.003,0.005,0.00 ± 0.00
2006-2010,K71,K71,K71,Land Use Cluster,Natural,21,571554527,0.0036,0.0008,0.0022,0.0055,0.00 ± 0.00
2006-2010,K71,K71,K71,Land Use Cluster,Water-sensitive,12,249881527,0.0046,0.0014,0.0024,0.0081,0.00 ± 0.00
2006-2010,K71,K71,K71,Land Use Cluster,Agricultural,10,256231205,0.0039,0.0012,0.0019,0.0072,0.00 ± 0.00
2006-2010,K71,K71,K71,Land Use Cluster,Urban,18,441081573,0.0041,0.001,0.0024,0.0065,0.00 ± 0.00
2006-2010,K71,K71,K71,Land Use Cluster,National,61,1518748832,0.0039,0.0005,0.003,0.005,0.00 ± 0.00
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,Low-burden,6061,80928570,6.4743,0.0842,6.3123,6.6394,6.47 ± 0.08
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,Mixed-burden,22013,428952656,4.55,0.0309,4.4901,4.6106,4.55 ± 0.03
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,High-burden,47540,1008867606,4.5243,0.0209,4.4838,4.5652,4.52 ± 0.02
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,National,75614,1518748832,4.6376,0.017,4.6046,4.6707,4.64 ± 0.02
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Natural,28066,571554527,4.6128,0.0278,4.559,4.6671,4.61 ± 0.03
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Water-sensitive,14887,249881527,5.0274,0.0415,4.9469,5.1088,5.03 ± 0.04
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Agricultural,12500,256231205,4.5325,0.0408,4.4534,4.6127,4.53 ± 0.04
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Urban,20161,441081573,4.4893,0.0319,4.4276,4.5517,4.49 ± 0.03
2006-2010,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,National,75614,1518748832,4.6376,0.017,4.6046,4.6707,4.64 ± 0.02
2006-2010,K73,K73,K73,EQI Cluster,Low-burden,25,80928570,0.0275,0.0056,0.0178,0.0406,0.03 ± 0.01
2006-2010,K73,K73,K73,EQI Cluster,Mixed-burden,133,428952656,0.0278,0.0024,0.0233,0.033,0.03 ± 0.00
2006-2010,K73,K73,K73,EQI Cluster,High-burden,296,1008867606,0.0279,0.0016,0.0248,0.0313,0.03 ± 0.00
2006-2010,K73,K73,K73,EQI Cluster,National,454,1518748832,0.0278,0.0013,0.0253,0.0305,0.03 ± 0.00
2006-2010,K73,K73,K73,Land Use Cluster,Natural,175,571554527,0.0286,0.0022,0.0245,0.0332,0.03 ± 0.00
2006-2010,K73,K73,K73,Land Use Cluster,Water-sensitive,81,249881527,0.0275,0.0031,0.0219,0.0342,0.03 ± 0.00
2006-2010,K73,K73,K73,Land Use Cluster,Agricultural,82,256231205,0.0299,0.0033,0.0238,0.0371,0.03 ± 0.00
2006-2010,K73,K73,K73,Land Use Cluster,Urban,116,441081573,0.0257,0.0024,0.0213,0.0309,0.03 ± 0.00
2006-2010,K73,K73,K73,Land Use Cluster,National,454,1518748832,0.0278,0.0013,0.0253,0.0305,0.03 ± 0.00
2006-2010,K74,K74,K74,EQI Cluster,Low-burden,6031,80928570,6.4412,0.084,6.2796,6.6058,6.44 ± 0.08
2006-2010,K74,K74,K74,EQI Cluster,Mixed-burden,21864,428952656,4.5189,0.0308,4.4592,4.5792,4.52 ± 0.03
2006-2010,K74,K74,K74,EQI Cluster,High-burden,47204,1008867606,4.4924,0.0208,4.452,4.5331,4.49 ± 0.02
2006-2010,K74,K74,K74,EQI Cluster,National,75099,1518748832,4.6058,0.0169,4.5729,4.6389,4.61 ± 0.02
2006-2010,K74,K74,K74,Land Use Cluster,Natural,27870,571554527,4.5807,0.0277,4.527,4.6348,4.58 ± 0.03
2006-2010,K74,K74,K74,Land Use Cluster,Water-sensitive,14794,249881527,4.9952,0.0414,4.9151,5.0764,5.00 ± 0.04
2006-2010,K74,K74,K74,Land Use Cluster,Agricultural,12408,256231205,4.4987,0.0407,4.4199,4.5786,4.50 ± 0.04
2006-2010,K74,K74,K74,Land Use Cluster,Urban,20027,441081573,4.4595,0.0318,4.3979,4.5217,4.46 ± 0.03
2006-2010,K74,K74,K74,Land Use Cluster,National,75099,1518748832,4.6058,0.0169,4.5729,4.6389,4.61 ± 0.02
2006-2010,K76,K76,Non-alcoholic,EQI Cluster,Low-burden,1780,80928570,1.9217,0.0462,1.8334,2.0131,1.92 ± 0.05
2006-2010,K76,K76,Non-alcoholic,EQI Cluster,Mixed-burden,8087,428952656,1.6756,0.0188,1.6393,1.7125,1.68 ± 0.02
2006-2010,K76,K76,Non-alcoholic,EQI Cluster,High-burden,17087,1008867606,1.6084,0.0124,1.5844,1.6327,1.61 ± 0.01
2006-2010,K76,K76,Non-alcoholic,EQI Cluster,National,26954,1518748832,1.6451,0.0101,1.6255,1.6648,1.65 ± 0.01
2006-2010,K76,K76,Non-alcoholic,Land Use Cluster,Natural,10354,571554527,1.6915,0.0168,1.6591,1.7244,1.69 ± 0.02
2006-2010,K76,K76,Non-alcoholic,Land Use Cluster,Water-sensitive,5007,249881527,1.7046,0.0243,1.6577,1.7525,1.70 ± 0.02
2006-2010,K76,K76,Non-alcoholic,Land Use Cluster,Agricultural,3977,256231205,1.4338,0.0229,1.3896,1.479,1.43 ± 0.02
2006-2010,K76,K76,Non-alcoholic,Land Use Cluster,Urban,7616,441081573,1.6758,0.0194,1.6384,1.7139,1.68 ± 0.02
2006-2010,K76,K76,Non-alcoholic,Land Use Cluster,National,26954,1518748832,1.6451,0.0101,1.6255,1.6648,1.65 ± 0.01
2006-2010,K76.7,K76.7,HRS,EQI Cluster,Low-burden,190,80928570,0.2026,0.0149,0.1748,0.2335,0.20 ± 0.01
2006-2010,K76.7,K76.7,HRS,EQI Cluster,Mixed-burden,693,428952656,0.1449,0.0055,0.1343,0.1561,0.14 ± 0.01
2006-2010,K76.7,K76.7,HRS,EQI Cluster,High-burden,1508,1008867606,0.1423,0.0037,0.1352,0.1497,0.14 ± 0.00
2006-2010,K76.7,K76.7,HRS,EQI Cluster,National,2391,1518748832,0.1468,0.003,0.141,0.1528,0.15 ± 0.00
2006-2010,K76.7,K76.7,HRS,Land Use Cluster,Natural,1027,571554527,0.1683,0.0053,0.1581,0.1789,0.17 ± 0.01
2006-2010,K76.7,K76.7,HRS,Land Use Cluster,Water-sensitive,436,249881527,0.1493,0.0072,0.1356,0.164,0.15 ± 0.01
2006-2010,K76.7,K76.7,HRS,Land Use Cluster,Agricultural,359,256231205,0.131,0.007,0.1178,0.1452,0.13 ± 0.01
2006-2010,K76.7,K76.7,HRS,Land Use Cluster,Urban,569,441081573,0.1254,0.0053,0.1153,0.1362,0.13 ± 0.01
2006-2010,K76.7,K76.7,HRS,Land Use Cluster,National,2391,1518748832,0.1468,0.003,0.141,0.1528,0.15 ± 0.00
2006-2010,N00_N15,N00_N15,GRTI,EQI Cluster,Low-burden,1590,80928570,1.7775,0.0448,1.6912,1.867,1.78 ± 0.04
2006-2010,N00_N15,N00_N15,GRTI,EQI Cluster,Mixed-burden,7176,428952656,1.465,0.0174,1.4313,1.4993,1.46 ± 0.02
2006-2010,N00_N15,N00_N15,GRTI,EQI Cluster,High-burden,17058,1008867606,1.6822,0.0129,1.6571,1.7077,1.68 ± 0.01
2006-2010,N00_N15,N00_N15,GRTI,EQI Cluster,National,25824,1518748832,1.6199,0.0101,1.6002,1.6398,1.62 ± 0.01
2006-2010,N00_N15,N00_N15,GRTI,Land Use Cluster,Natural,9288,571554527,1.6079,0.0167,1.5753,1.6409,1.61 ± 0.02
2006-2010,N00_N15,N00_N15,GRTI,Land Use Cluster,Water-sensitive,4717,249881527,1.5551,0.0227,1.511,1.6001,1.56 ± 0.02
2006-2010,N00_N15,N00_N15,GRTI,Land Use Cluster,Agricultural,4978,256231205,1.7981,0.0256,1.7485,1.8488,1.80 ± 0.03
2006-2010,N00_N15,N00_N15,GRTI,Land Use Cluster,Urban,6841,441081573,1.5675,0.0191,1.5306,1.6051,1.57 ± 0.02
2006-2010,N00_N15,N00_N15,GRTI,Land Use Cluster,National,25824,1518748832,1.6199,0.0101,1.6002,1.6398,1.62 ± 0.01
2006-2010,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,Low-burden,18352,80928570,20.3304,0.1509,20.0373,20.6267,20.33 ± 0.15
2006-2010,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,Mixed-burden,77519,428952656,15.8985,0.0573,15.7867,16.0108,15.90 ± 0.06
2006-2010,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,High-burden,154945,1008867606,15.3126,0.0391,15.2364,15.389,15.31 ± 0.04
2006-2010,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,National,250816,1518748832,15.7649,0.0316,15.7032,15.8267,15.76 ± 0.03
2006-2010,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Natural,86920,571554527,14.9707,0.051,14.8714,15.0706,14.97 ± 0.05
2006-2010,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Water-sensitive,46580,249881527,15.4505,0.0719,15.3105,15.5915,15.45 ± 0.07
2006-2010,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Agricultural,46781,256231205,17.0115,0.079,16.8577,17.1664,17.01 ± 0.08
2006-2010,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Urban,70535,441081573,16.2711,0.0616,16.1512,16.3916,16.27 ± 0.06
2006-2010,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,National,250816,1518748832,15.7649,0.0316,15.7032,15.8267,15.76 ± 0.03
2006-2010,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,Low-burden,22559,80928570,24.809,0.1662,24.4863,25.1348,24.81 ± 0.17
2006-2010,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,Mixed-burden,96384,428952656,19.7736,0.064,19.649,19.8989,19.77 ± 0.06
